geneSymbol,ACC,BLCA,BRCA,CESC,CHOL,COADREAD,DLBC,ESCA,GBM,HNSC,KICH,KIRC,KIRP,LAML,LGG,LIHC,LUAD,LUSC,MESO,OV,PAAD,PCPG,PRAD,SARC,SKCM,STAD,TGCT,THCA,THYM,UCEC,UCS,UVM
DROSHA,0.7415730337078652,0.5724815724815725,0.4334600760456273,0.4773519163763066,0.3611111111111111,0.3533834586466165,0.1951219512195122,0.6978021978021978,0.1552631578947368,0.5009823182711198,0.3076923076923077,0.325,0.1630434782608695,0.0209424083769633,0.0939334637964774,0.4542936288088642,0.6575342465753424,0.8119834710743802,0.3488372093023256,0.5870841487279843,0.2303370786516854,0.1055900621118012,0.0940695296523517,0.5059288537549407,0.4710743801652892,0.4262672811059907,0.7248322147651006,0.0431211498973305,0.1138211382113821,0.2915851272015655,0.5535714285714286,0.0625
DGCR8,0.5842696629213483,0.5601965601965602,0.5636882129277566,0.3554006968641115,0.3333333333333333,0.3796992481203007,0.1707317073170731,0.6043956043956044,0.3710526315789473,0.4027504911591356,0.4,0.1625,0.2282608695652173,0.06282722513089,0.1565557729941291,0.3518005540166205,0.5714285714285714,0.6880165289256198,0.7674418604651163,0.8140900195694716,0.3033707865168539,0.3354037267080745,0.1349693251533742,0.541501976284585,0.5013774104683195,0.4493087557603686,0.5906040268456376,0.1663244353182751,0.1544715447154471,0.324853228962818,0.8571428571428571,0.075
DICER1,0.4606741573033708,0.5085995085995086,0.4477186311787072,0.3554006968641115,0.6111111111111112,0.4548872180451128,0.073170731707317,0.5879120879120879,0.3421052631578947,0.4518664047151277,0.3538461538461538,0.4825,0.1956521739130435,0.0104712041884816,0.2309197651663405,0.4321329639889196,0.5303326810176126,0.6363636363636364,0.4651162790697674,0.649706457925636,0.2752808988764045,0.1677018633540372,0.1165644171779141,0.5138339920948617,0.4931129476584022,0.391705069124424,0.5167785234899329,0.0308008213552361,0.1300813008130081,0.3483365949119373,0.7142857142857143,0.075
TARBP2,0.7640449438202247,0.3906633906633907,0.3545627376425855,0.2369337979094076,0.3333333333333333,0.3195488721804511,0.3170731707317073,0.412087912087912,0.1973684210526315,0.2691552062868369,0.3230769230769231,0.25,0.391304347826087,0.0052356020942408,0.1585127201565557,0.2437673130193905,0.4657534246575342,0.4318181818181818,0.2558139534883721,0.5088062622309197,0.3033707865168539,0.0869565217391304,0.0961145194274028,0.4110671936758893,0.3360881542699724,0.3248847926267281,0.6241610738255033,0.028747433264887,0.089430894308943,0.24853228962818,0.6071428571428571,0.0625
PRKRA,0.3370786516853932,0.4054054054054054,0.3079847908745247,0.2926829268292683,0.25,0.2669172932330827,0.1951219512195122,0.4340659340659341,0.1210526315789473,0.3045186640471513,0.7230769230769231,0.1825,0.2065217391304347,0.0052356020942408,0.0743639921722113,0.260387811634349,0.3581213307240704,0.4256198347107438,0.1511627906976744,0.5420743639921722,0.1629213483146067,0.093167701863354,0.1267893660531697,0.3992094861660079,0.3608815426997245,0.2764976958525346,0.3221476510067114,0.0205338809034907,0.024390243902439,0.2328767123287671,0.4107142857142857,0.1
XPO5,0.3595505617977528,0.4815724815724815,0.3906844106463878,0.3484320557491289,0.3611111111111111,0.3289473684210526,0.2439024390243902,0.4945054945054945,0.2105263157894736,0.3182711198428291,0.8,0.215,0.1123188405797101,0.0052356020942408,0.0684931506849315,0.4542936288088642,0.5009784735812133,0.5082644628099173,0.2093023255813953,0.598825831702544,0.3932584269662921,0.0993788819875776,0.0981595092024539,0.4347826086956521,0.6143250688705234,0.3640552995391705,0.2818791946308724,0.0123203285420944,0.1626016260162601,0.2818003913894324,0.6964285714285714,0.5
AGO1,0.3820224719101123,0.3759213759213759,0.4372623574144487,0.3658536585365853,0.5555555555555556,0.3609022556390977,0.0975609756097561,0.4945054945054945,0.2210526315789473,0.2730844793713163,0.8153846153846154,0.1825,0.1630434782608695,0.0261780104712041,0.3874755381604696,0.3961218836565097,0.4598825831702544,0.518595041322314,0.2674418604651162,0.6203522504892368,0.3146067415730337,0.6335403726708074,0.0899795501022494,0.4150197628458498,0.4132231404958678,0.3317972350230415,0.3825503355704698,0.0143737166324435,0.065040650406504,0.2270058708414872,0.5714285714285714,0.3
AGO2,0.5842696629213483,0.6511056511056511,0.6501901140684411,0.4843205574912892,0.4444444444444444,0.6259398496240601,0.3658536585365853,0.7747252747252747,0.2052631578947368,0.7387033398821218,0.4,0.24,0.1340579710144927,0.1256544502617801,0.2250489236790606,0.6648199445983379,0.6516634050880626,0.7210743801652892,0.2674418604651162,0.8336594911937377,0.4044943820224719,0.186335403726708,0.3026584867075664,0.4782608695652174,0.5977961432506887,0.7050691244239631,0.7651006711409396,0.0266940451745379,0.1056910569105691,0.4833659491193737,0.8035714285714286,0.7625
AGO3,0.4044943820224719,0.366093366093366,0.4334600760456273,0.3693379790940767,0.5555555555555556,0.3571428571428571,0.0975609756097561,0.4945054945054945,0.2184210526315789,0.275049115913556,0.8153846153846154,0.19,0.1630434782608695,0.031413612565445,0.385518590998043,0.3961218836565097,0.4657534246575342,0.518595041322314,0.2558139534883721,0.62426614481409,0.3146067415730337,0.6335403726708074,0.0920245398773006,0.4150197628458498,0.4104683195592286,0.315668202764977,0.3825503355704698,0.0123203285420944,0.065040650406504,0.2367906066536203,0.5714285714285714,0.3
AGO4,0.3820224719101123,0.3636363636363636,0.438212927756654,0.3763066202090592,0.5833333333333334,0.362781954887218,0.0975609756097561,0.5,0.2184210526315789,0.2770137524557957,0.8153846153846154,0.19,0.1594202898550724,0.031413612565445,0.385518590998043,0.3961218836565097,0.461839530332681,0.5165289256198347,0.2558139534883721,0.6105675146771037,0.3202247191011236,0.6335403726708074,0.0899795501022494,0.4110671936758893,0.3994490358126721,0.3317972350230415,0.3825503355704698,0.0123203285420944,0.073170731707317,0.2270058708414872,0.5714285714285714,0.3
LIN28A,0.4269662921348314,0.3832923832923833,0.4752851711026616,0.3902439024390244,0.8055555555555556,0.3966165413533835,0.1219512195121951,0.5,0.2184210526315789,0.2868369351669941,0.8153846153846154,0.21,0.1775362318840579,0.031413612565445,0.4011741682974559,0.4321329639889196,0.4774951076320939,0.5599173553719008,0.3255813953488372,0.6771037181996086,0.3932584269662921,0.6273291925465838,0.0940695296523517,0.4466403162055335,0.3939393939393939,0.3686635944700461,0.3557046979865771,0.0123203285420944,0.073170731707317,0.2367906066536203,0.5892857142857143,0.3125
LIN28B,0.4157303370786517,0.5233415233415234,0.4885931558935361,0.3797909407665505,0.7222222222222222,0.2951127819548872,0.4634146341463415,0.445054945054945,0.2842105263157894,0.2907662082514735,0.7846153846153846,0.285,0.1159420289855072,0.0052356020942408,0.1448140900195694,0.4709141274238227,0.5831702544031311,0.4648760330578512,0.4767441860465116,0.7084148727984344,0.5112359550561798,0.15527950310559,0.3312883435582822,0.4505928853754941,0.6611570247933884,0.3617511520737327,0.2818791946308724,0.0164271047227926,0.1626016260162601,0.2191780821917808,0.5535714285714286,0.3625
SMAD2,0.4382022471910112,0.5724815724815725,0.4762357414448669,0.3867595818815331,0.5,0.7293233082706767,0.4146341463414634,0.7637362637362637,0.2263157894736842,0.581532416502947,0.3692307692307692,0.2425,0.1956521739130435,0.0261780104712041,0.1643835616438356,0.3379501385041551,0.6086105675146771,0.609504132231405,0.2325581395348837,0.7142857142857143,0.7359550561797753,0.1118012422360248,0.2494887525562372,0.4782608695652174,0.4380165289256198,0.5506912442396313,0.8322147651006712,0.0205338809034907,0.08130081300813,0.299412915851272,0.6428571428571429,0.0375
SMAD4,0.4382022471910112,0.5798525798525799,0.4781368821292776,0.4041811846689895,0.4722222222222222,0.7556390977443609,0.4146341463414634,0.7747252747252747,0.2342105263157894,0.5834970530451866,0.3692307692307692,0.2375,0.1956521739130435,0.031413612565445,0.1643835616438356,0.3407202216066482,0.6183953033268101,0.609504132231405,0.2325581395348837,0.726027397260274,0.7640449438202247,0.1118012422360248,0.2494887525562372,0.4822134387351778,0.418732782369146,0.5645161290322581,0.8322147651006712,0.0205338809034907,0.08130081300813,0.2915851272015655,0.6607142857142857,0.0375
TP53,0.5393258426966292,0.7542997542997543,0.7119771863117871,0.4529616724738676,0.4444444444444444,0.7387218045112782,0.3414634146341463,0.9395604395604396,0.4184210526315789,0.7583497053045186,0.8153846153846154,0.165,0.6521739130434783,0.1151832460732984,0.5185909980430529,0.6620498614958449,0.7397260273972602,0.9318181818181818,0.4302325581395348,0.9452054794520548,0.7078651685393258,0.4037267080745341,0.3496932515337423,0.7154150197628458,0.512396694214876,0.6267281105990783,0.5436241610738255,0.0451745379876796,0.1544715447154471,0.4168297455968688,0.9464285714285714,0.125
